#{"t_start": 1612193483.2660122, "env_id": "TargetReachingUR5-v0"}
r,l,t
32316.127609,400,7328.349337
38452.199563,400,7329.031111
38560.763688,400,7331.178176
36081.15581,400,7331.841979
37003.655988,400,7332.508112
35948.689064,400,7333.171089
37430.519668,400,7333.834842
35101.485813,400,7335.957192
38798.265816,400,7336.619192
38787.534548,400,7337.280453
37847.509873,400,7337.943557
35514.727871,400,7338.60892
37513.820212,400,7340.713498
36688.946028,400,7341.380675
39038.56758,400,7342.043077
38914.655855,400,7342.706907
36440.124621,400,7343.369575
35181.864459,400,7345.468223
34472.730944,400,7346.263732
14816.628319,400,7346.804332
38239.603106,400,7347.346488
38668.173523,400,7347.889493
38956.923273,400,7348.433973
35066.240926,400,7349.101057
37948.186384,400,7349.763098
38003.24164,400,7350.425369
37487.058276,400,7351.089918
33670.467962,400,7353.232395
38757.888814,400,7353.906693
34641.89015,400,7354.581085
36344.046572,400,7355.254097
38884.890843,400,7355.92523
33970.168844,400,7358.069086
38675.529219,400,7358.730769
38700.583683,400,7359.392816
37437.013216,400,7360.057707
38914.109264,400,7360.719435
37742.70523,400,7362.829403
38705.055031,400,7363.496859
38679.63772,400,7364.156434
36831.57208,400,7364.818495
38652.713315,400,7365.478461
35632.491859,400,7367.577486
34937.129594,400,7368.248474
38347.131544,400,7368.908055
38937.526085,400,7369.570625
38804.998765,400,7370.231288
38416.81787,400,7372.331993
14840.729022,400,7373.122741
38753.287407,400,7373.666769
39040.635033,400,7374.20788
38881.734386,400,7374.748307
-11758.249982,400,7375.292732
38677.370296,400,7375.963051
35894.03354,400,7376.623637
32834.821669,400,7377.28513
37736.411372,400,7377.945716
38722.814564,400,7378.606028
37894.863811,400,7380.717885
38910.708387,400,7381.378478
34665.612063,400,7382.036542
34332.937777,400,7382.698539
37603.447617,400,7383.360628
32554.05394,400,7385.487133
32929.504586,400,7386.159883
30540.532418,400,7386.835569
32340.656641,400,7387.506891
39026.440309,400,7388.178721
38318.843383,400,7390.321659
34623.943724,400,7390.996333
39018.891831,400,7391.669176
39073.609361,400,7392.345104
38665.666611,400,7393.018842
38183.271439,400,7395.163564
35931.50239,400,7395.844104
34068.350239,400,7396.517748
37476.376511,400,7397.193562
37361.765266,400,7397.865537
38919.432759,400,7398.651625
38776.132369,400,7399.200638
38758.518832,400,7399.751055
38776.396258,400,7400.297299
