#{"t_start": 1612011765.8390744, "env_id": "TargetReachingRRBot-v0"}
r,l,t
-1416.47626,200,302.514397
-1402.352912,200,302.787967
-1384.995026,200,303.061115
-1475.518503,200,303.336311
-1457.361377,200,303.608953
-1428.870309,200,303.881727
-1452.05243,200,305.57505
-1442.62497,200,305.828612
-1412.030725,200,306.084563
-1340.738428,200,306.347717
-1456.065541,200,306.608912
-1369.596018,200,306.883745
1959.404369,200,307.163965
-1473.011282,200,307.443063
-1450.615221,200,307.721588
-1463.425933,200,308.001183
-1410.223651,200,308.280212
-1346.896101,200,309.952367
-1401.337851,200,310.207855
-1385.234032,200,310.463941
-1388.871557,200,310.719041
-1434.473229,200,310.986662
-1343.703388,200,311.265122
13463.197981,200,311.549572
129.716986,200,311.83248
-1459.365392,200,312.112467
-1475.372446,200,312.392685
-1386.508746,200,314.102896
-1394.456501,200,314.357421
-1507.150173,200,314.612252
-1456.552979,200,314.866657
-1374.023919,200,315.124895
-1268.052788,200,315.40655
-1511.015803,200,315.686516
-1452.229057,200,315.965863
-1495.064477,200,316.244124
-1418.944806,200,316.52494
-1414.502775,200,318.195788
6576.876953,200,318.446353
-1436.046518,200,318.698123
-268.113097,200,318.892633
-405.073255,200,319.081109
-576.560132,200,319.283498
-206.402983,200,319.489455
-326.363127,200,319.694881
-1353.545567,200,319.974325
-1329.455849,200,320.249164
-1440.145597,200,320.522975
-1472.516698,200,320.797559
1502.914536,200,321.071988
-1430.880757,200,321.346299
-1444.163947,200,321.621276
-1413.469164,200,323.324416
-1513.522194,200,323.574625
-1392.851866,200,323.823801
-1398.150208,200,324.074699
-1380.299699,200,324.324152
-1479.620365,200,324.590685
-1418.578666,200,324.864265
-1457.368706,200,325.137204
-1458.306762,200,325.410442
-1308.508,200,325.683385
-1442.830083,200,325.956697
-1385.731343,200,327.606881
-1359.662306,200,327.85655
-1448.799596,200,328.106962
-1432.049269,200,328.358038
-1326.442079,200,328.624364
-1417.65295,200,328.898733
5850.757039,200,329.173675
-1413.497303,200,329.447179
-1410.811466,200,329.722059
-1407.738322,200,329.996484
-1229.779114,200,331.658252
-1430.134718,200,331.917419
-1429.672377,200,332.171758
-1439.310516,200,332.424139
-1400.860245,200,332.682195
-1504.532814,200,332.956328
-1390.034069,200,333.230286
-1440.062204,200,333.503958
-1413.591234,200,333.777464
-1413.332927,200,334.05111
-1435.357276,200,335.70312
-1417.149252,200,335.953274
-1379.854141,200,336.204875
-1329.272988,200,336.455806
-1466.931624,200,336.708507
-1448.21122,200,336.983355
-1412.981808,200,337.266479
-1447.341442,200,337.541651
-1380.179568,200,337.817145
-1404.030601,200,338.091002
-1303.823708,200,339.746573
-1389.926023,200,339.997468
-327.159403,200,340.195205
-242.422895,200,340.383335
-358.157916,200,340.571411
-307.913875,200,340.760618
-853.559877,200,340.967697
-1455.738403,200,341.243617
6273.694774,200,341.516921
-1375.350474,200,341.792022
-1390.391413,200,342.068969
-1359.820549,200,342.352276
-1463.665221,200,342.62728
-1438.67116,200,342.901091
-1404.384484,200,343.175502
-1481.846426,200,344.84773
-1274.529359,200,345.098891
-1415.439174,200,345.348953
-1389.9146,200,345.59938
-1442.157348,200,345.849849
-1445.303483,200,346.11517
-1356.463527,200,346.388759
-1475.387443,200,346.662718
-497.822864,200,346.937447
-1431.786028,200,347.212404
-1479.044923,200,347.494468
-1249.439922,200,349.141114
-1341.54196,200,349.392093
-1449.4764,200,349.642456
-1409.318016,200,349.893597
-1417.752724,200,350.153
-1467.463338,200,350.427387
-1486.996791,200,350.701402
-1395.432946,200,350.97478
-1398.688101,200,351.251294
-1402.890203,200,351.524998
-1382.071714,200,353.205198
-1478.547537,200,353.465888
-1353.208283,200,353.723557
-1373.039411,200,353.983009
-1520.745025,200,354.251884
-1292.884235,200,354.537165
-1512.03544,200,354.819258
-1465.735905,200,355.101722
-1401.052209,200,355.383935
-1317.451254,200,355.666059
-1330.206639,200,357.349203
-1413.777553,200,357.616121
-1360.597132,200,357.874829
35.32713,200,358.130401
-1469.043215,200,358.387746
-1511.508121,200,358.664825
-1375.24259,200,358.943895
-1420.87716,200,359.223006
-1411.074184,200,359.501122
-1364.380695,200,359.779556
-1435.543945,200,361.456111
2914.824686,200,361.650923
-440.037963,200,361.839768
-684.756006,200,362.029165
-1004.046034,200,362.217516
-1004.14254,200,362.406664
-1438.456374,200,362.68245
-1434.336143,200,362.960316
-1387.070283,200,363.235982
-1469.948291,200,363.509989
-1463.44844,200,363.78383
-1406.489857,200,364.057597
-1387.333367,200,364.331705
-1354.07119,200,364.605442
-1384.678187,200,364.88297
-479.060122,200,365.157584
-1535.962854,200,366.812398
-1368.268126,200,367.062687
-1299.893394,200,367.314655
2909.468807,200,367.565252
-1413.264713,200,367.832505
-1430.924664,200,368.190067
-1435.909301,200,368.465464
-1465.359754,200,368.739653
-1450.394264,200,369.013194
-1436.892113,200,369.286957
-1395.521526,200,370.947933
-1403.315896,200,371.198016
-1486.668249,200,371.44702
-1395.315904,200,371.695222
-1524.730724,200,371.948306
-1405.603582,200,372.222699
-1410.671104,200,372.494541
-1406.895471,200,372.768552
-1359.276202,200,373.049616
537.294253,200,373.323758
-1376.375991,200,374.98785
349.942038,200,375.236655
-1364.257068,200,375.485664
-1418.379495,200,375.737123
-1308.028147,200,375.986982
-1427.502346,200,376.257269
-377.227189,200,376.529627
-1525.564654,200,376.802819
-1397.783469,200,377.075434
-1398.021227,200,377.348009
955.084479,200,379.064483
-1416.244135,200,379.32415
