#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-5270.197497,400,568.018993
-6781.290646,400,568.667254
-5872.266437,400,569.315867
-2029.45994,400,570.09075
-2363.697733,400,572.286624
-2605.864162,400,573.067387
-10859.211368,400,573.840288
-2019.69911,400,574.612169
-2037.715972,400,575.391814
-1680.225982,400,577.573929
-1826.384376,400,578.328116
-2300.180606,400,579.08892
-1626.991168,400,579.844375
-2153.176283,400,580.605949
-3179.279609,400,582.756512
-2710.55853,400,583.520115
-1760.193373,400,584.275193
-3910.717581,400,585.034754
-549.940861,400,585.791877
-1980.376169,400,587.945922
-3454.915694,400,588.720778
-1764.113159,400,589.497114
-2131.90942,400,590.271939
-2005.115835,400,591.050653
-2199.908547,400,593.232965
-2299.688477,400,594.010405
-1861.285819,400,594.779692
-1977.317849,400,595.552291
-7420.399269,400,596.438862
-7717.185794,400,597.087288
-1757.451848,400,597.734345
-1020.952689,400,598.381829
-6180.838222,400,599.02872
3973.163687,400,599.806257
-2030.751979,400,601.993985
-2305.481569,400,602.763624
-5068.064824,400,603.536735
1294.729527,400,604.305962
-1863.168278,400,605.075205
-2100.768596,400,607.242866
-1649.008713,400,608.001318
-3694.902278,400,608.76698
-2704.966286,400,609.527953
-2220.841259,400,610.287918
-2054.303224,400,611.048882
-2247.24449,400,613.196614
-1713.275128,400,613.955465
-1867.133736,400,614.711794
-3129.821411,400,615.46793
-2260.042841,400,616.22967
488.284247,400,618.372525
1615.679342,400,619.138442
-1917.359414,400,619.89617
-1846.936531,400,620.653615
-1709.618334,400,621.414361
-2654.755931,400,623.587391
-1979.400421,400,624.347456
-2126.803107,400,625.106556
-9521.738709,400,625.983985
-7271.853168,400,626.625119
-7660.170866,400,627.267192
-7755.81814,400,627.909638
-5394.487267,400,628.552452
-6223.914768,400,629.329814
-1459.518092,400,630.094864
-3065.782948,400,632.286015
-352.300772,400,633.062869
-1835.829527,400,633.841738
-8104.178454,400,634.622359
-2771.541952,400,635.402177
-1803.832564,400,637.627334
-14840.941492,400,638.416628
-1653.741881,400,639.195096
-1791.644141,400,639.974874
-2015.721537,400,640.762673
-1817.485756,400,643.001081
-3467.73082,400,643.777625
-1778.197879,400,644.560337
-2683.822538,400,645.339348
-6125.044069,400,646.116056
-2096.549112,400,648.29447
-1746.47905,400,649.055589
-1978.577402,400,649.811952
-1880.711318,400,650.570249
-1132.845294,400,651.334
-1934.994345,400,653.479831
-1835.693238,400,654.235345
-1891.927793,400,654.994272
-8818.708855,400,655.874179
-7961.794899,400,656.512474
-2004.310551,400,657.152511
-7532.52803,400,657.793841
-8233.446827,400,658.432148
-4969.957507,400,659.201278
-1145.24594,400,659.960533
-1912.888211,400,662.099732
-2584.946549,400,662.862424
-1960.668495,400,663.623488
124.147706,400,664.381634
-1766.938328,400,665.14062
-2412.684911,400,665.901608
-1747.006954,400,668.053952
-1622.258792,400,668.813854
-1678.986828,400,669.570626
-2300.328238,400,670.326657
1820.150499,400,671.083746
-2715.716432,400,673.239694
-1773.427699,400,673.996168
-1850.173652,400,674.75501
1982.324566,400,675.514696
-7374.695098,400,676.282863
-1307.061365,400,678.439868
-1753.478694,400,679.196817
-1976.097868,400,679.956428
-2827.644487,400,680.72311
-1972.117197,400,681.486134
-2384.177069,400,683.660073
-1785.722998,400,684.431867
-6671.0908,400,685.316698
-4357.653638,400,685.965645
-4353.539401,400,686.613313
-5875.866091,400,687.262361
-4359.983716,400,687.910358
-1806.06881,400,688.684174
-1860.973348,400,689.462417
-1715.311475,400,690.234003
-2394.943839,400,692.417103
5086.506278,400,693.187183
-1819.140191,400,693.954317
-2155.515554,400,694.724884
-1812.960067,400,695.494202
10505.997451,400,697.700732
-1719.858599,400,698.470039
-3326.318548,400,699.241582
-1629.486461,400,700.009073
-1899.175496,400,700.781931
-1971.479089,400,702.976269
-1831.474658,400,703.753726
-2668.39336,400,704.529867
-19034.70233,400,705.300756
-1941.127222,400,706.070916
-1980.733469,400,708.304799
-3014.959856,400,709.086694
-1933.896096,400,709.86866
-3014.335168,400,710.647299
-1708.590435,400,711.428208
-1776.703007,400,712.208829
-1837.047767,400,714.42424
-3800.947678,400,715.319248
-2545.928871,400,715.972822
-3802.705308,400,716.630046
-3592.329343,400,717.286286
-4406.405845,400,717.945166
-2227.478974,400,718.731776
-10955.845833,400,719.512697
