#{"t_start": 1611585935.8372803, "env_id": "TargetReachingUR5-v0"}
r,l,t
-4368.406233,200,460.597222
-4136.541352,200,461.051063
-3958.294288,200,461.506443
-4057.282837,200,461.960907
-3970.837787,200,462.41366
-4068.933577,200,462.872832
-4061.436176,200,463.326482
-3971.478685,200,463.779206
-3857.440948,200,465.67416
-4237.475574,200,466.129181
-4292.475007,200,466.58356
-4114.619472,200,467.048639
-4690.825954,200,467.509247
-3955.563671,200,467.96735
-4342.820884,200,468.427218
-3834.302113,200,468.884305
-4264.536609,200,469.35037
-3723.476126,200,469.80713
-4479.183381,200,471.714407
-3786.751646,200,472.170065
-3944.725385,200,472.625751
-3988.758442,200,473.084129
-3523.453787,200,473.53966
-3942.649586,200,473.998779
-3906.81662,200,474.455362
-3346.181994,200,474.913618
-2996.99394,200,475.373777
-3872.385247,200,475.829772
-4047.888945,200,477.713833
-4366.890167,200,478.169723
-4320.316519,200,478.629927
-4099.139086,200,479.081494
-3810.468529,200,479.530831
-3850.756984,200,479.981805
-3922.386301,200,480.434384
-4152.832462,200,480.893878
-4177.19833,200,481.352608
-4293.460547,200,481.810847
-4193.074763,200,483.699789
-4012.326289,200,484.156226
-4372.45845,200,484.610889
-4158.626825,200,485.059906
-3683.197124,200,485.511252
-4047.630872,200,485.962491
-3930.296789,200,486.412437
-4122.993104,200,486.870364
-4234.095874,200,487.329366
-4087.36681,200,487.780324
-3696.974567,200,489.673832
-771.381708,200,490.126842
-3723.180272,200,490.589031
-3808.0777,200,491.046487
-3680.294031,200,491.502651
-3728.786333,200,491.957509
-4080.544361,200,492.419167
-3961.82476,200,492.875025
-3718.141708,200,493.329664
-3822.443646,200,493.781131
-3780.211066,200,494.23255
-3875.771053,200,496.116361
-4000.761911,200,496.57009
-3897.429831,200,497.024508
-3844.156039,200,497.476412
-3933.063676,200,497.929193
-4004.440522,200,498.381055
-4164.679594,200,498.833965
-3998.292148,200,499.287153
-4089.974011,200,499.740104
-3857.141618,200,500.195758
-3834.469752,200,502.096198
-4154.185067,200,502.551219
-4120.195107,200,503.004529
-4075.362992,200,503.458126
-3879.117018,200,503.91387
-4036.402651,200,504.367545
-3850.41563,200,504.821473
-4363.302768,200,505.283094
-4194.754248,200,505.739721
-3832.475241,200,506.196628
-3938.11294,200,508.097246
-4102.626264,200,508.554157
-4234.386592,200,509.012723
-4185.419683,200,509.467894
-4252.004226,200,509.918648
-3436.559428,200,510.375065
-4405.038593,200,510.833218
-4208.801277,200,511.288686
-4545.135035,200,511.744347
-4072.542081,200,512.201131
-4068.678523,200,514.077903
-4452.099015,200,514.53555
-4072.21153,200,514.98879
-3929.342562,200,515.447892
-4070.199306,200,515.905505
-4034.728831,200,516.357382
-3943.191164,200,516.811952
-4131.63066,200,517.271294
-4006.644948,200,517.726832
-4077.347402,200,518.191412
-3897.581983,200,518.646656
-3496.171924,200,520.527155
-3631.514169,200,520.989579
-3995.054607,200,521.450739
-4227.939057,200,521.910932
-3916.466813,200,522.372067
-4154.198116,200,522.83183
-3958.976467,200,523.291692
-4401.304167,200,523.761538
-3775.302225,200,524.224627
-3822.936751,200,524.682575
-4071.048473,200,526.595317
-4296.693154,200,527.057614
-4046.383534,200,527.518902
-4028.523717,200,527.98015
-4180.441321,200,528.439043
-3762.913447,200,528.89791
-3851.366977,200,529.364307
-3847.978019,200,529.828272
-3884.03276,200,530.286967
-4297.895113,200,530.749468
-3965.411617,200,532.633716
-4048.138929,200,533.083517
-4149.88458,200,533.541701
-4056.464032,200,533.995016
-4111.413912,200,534.445473
-4106.924337,200,534.898893
-4069.184965,200,535.357581
-4215.589366,200,535.811916
-4061.616078,200,536.266231
-4308.033623,200,536.723819
-4055.040285,200,538.588849
-4124.141496,200,539.048596
-4002.908285,200,539.49686
-4101.229159,200,539.945299
-3964.263651,200,540.397327
-4038.599743,200,540.85076
-4311.455531,200,541.304854
-3857.839143,200,541.757294
-4179.645313,200,542.212369
-3742.741491,200,542.665239
-4134.582283,200,543.117256
-4129.974966,200,545.027277
-4129.692799,200,545.486213
-3511.389235,200,545.943378
-4233.262502,200,546.40779
-4307.51595,200,546.862707
-4043.337764,200,547.318288
-3992.002102,200,547.773914
-4070.993332,200,548.230742
-3551.659507,200,548.686403
-3781.715805,200,549.142587
-4208.08548,200,551.066322
-3721.297883,200,551.52338
-4321.76174,200,551.984071
-4663.497889,200,552.443208
-3814.677864,200,552.908098
-3875.269328,200,553.367939
-3928.651139,200,553.83166
-3923.402412,200,554.29496
-3706.391002,200,554.753749
-3978.813363,200,555.210513
-4259.622948,200,557.097267
-3647.845749,200,557.549667
-3895.566573,200,557.99995
-4230.709704,200,558.451838
-4136.601813,200,558.903474
-3748.049365,200,559.360838
-3728.388524,200,559.814956
-2088.811943,200,560.281898
-4686.277651,200,560.737216
-4099.953202,200,561.19119
-4214.360367,200,563.07781
-4141.309057,200,563.527504
-4608.583243,200,563.987391
-3540.957228,200,564.439177
-3552.705707,200,564.886945
-3323.606975,200,565.345143
-4117.857129,200,565.799048
-4008.893911,200,566.260485
-3912.44994,200,566.711979
-4009.894141,200,567.168816
-3848.631412,200,567.621405
-4299.603583,200,569.495655
-3364.027977,200,569.955564
-3756.204211,200,570.410614
-4032.096304,200,570.861181
